client_id,name,cpf,age,state,income_brl,plan,acquisition_ch,credit_score,created_at,churned,churn_date,kyc_verified
CLI01885,Cliente 1885,616.088.197-XX,32,RJ,4432.75,Básico,Orgânico,822,2024-07-09 09:39:48,False,,True
CLI01886,Cliente 1886,996.477.183-XX,26,RJ,1943.48,Premium,App Store,808,2023-05-01 02:29:18,False,,True
CLI01887,Cliente 1887,810.248.085-XX,32,RJ,10361.92,Básico,Indicação,811,2024-10-12 12:09:18,True,2025-06-13 12:09:18,True
CLI01888,Cliente 1888,443.236.221-XX,50,SP,3996.62,Básico,Parceiro,651,2023-12-28 13:57:38,True,2024-04-22 13:57:38,True
CLI01889,Cliente 1889,968.574.670-XX,68,PR,2970.07,Básico,Indicação,602,2023-01-30 13:19:48,False,,True
CLI01890,Cliente 1890,169.139.521-XX,61,SP,6194.56,Profissional,App Store,552,2023-12-10 16:29:59,False,,True
CLI01891,Cliente 1891,426.107.033-XX,25,RJ,6958.29,Básico,Google Ads,469,2024-07-25 12:18:14,False,,True
CLI01892,Cliente 1892,424.319.839-XX,59,SP,3571.15,Profissional,Instagram,734,2024-09-23 18:19:05,False,,True
CLI01893,Cliente 1893,300.416.910-XX,72,GO,1683.57,Básico,Parceiro,651,2024-02-25 20:25:49,True,2024-04-28 20:25:49,True
CLI01894,Cliente 1894,167.586.463-XX,20,RS,4831.91,Profissional,App Store,479,2023-06-27 14:01:51,True,2024-01-31 14:01:51,True
CLI01895,Cliente 1895,348.110.501-XX,57,MG,1813.54,Premium,Google Ads,500,2024-11-04 23:46:14,False,,True
CLI01896,Cliente 1896,278.961.573-XX,49,GO,4128.77,Básico,Orgânico,703,2023-08-03 11:34:19,False,,True
CLI01897,Cliente 1897,128.177.512-XX,65,PE,3795.22,Básico,Google Ads,812,2023-09-07 06:58:18,False,,True
CLI01898,Cliente 1898,815.542.609-XX,66,SP,9544.42,Profissional,Instagram,614,2023-10-17 00:44:42,False,,True
CLI01899,Cliente 1899,244.654.677-XX,64,SP,5102.65,Básico,App Store,759,2023-06-26 09:07:45,False,,True
CLI01900,Cliente 1900,073.087.156-XX,22,SC,2998.56,Profissional,Parceiro,645,2023-10-06 03:31:28,False,,True
CLI01901,Cliente 1901,370.317.543-XX,59,RJ,8452.81,Básico,Orgânico,406,2024-08-09 04:36:12,False,,True
CLI01902,Cliente 1902,414.857.260-XX,29,PR,3534.98,Profissional,Google Ads,549,2024-08-25 23:35:31,False,,True
CLI01903,Cliente 1903,686.272.884-XX,39,MG,3559.45,Profissional,Indicação,561,2023-05-15 04:26:54,False,,True
CLI01904,Cliente 1904,207.632.713-XX,44,BA,6676.89,Básico,Google Ads,842,2023-12-15 12:16:43,False,,True
CLI01905,Cliente 1905,676.259.238-XX,64,PE,7513.62,Profissional,Parceiro,537,2023-06-11 17:59:00,False,,True
CLI01906,Cliente 1906,060.488.693-XX,71,BA,3472.5,Premium,Parceiro,542,2024-01-27 10:18:11,False,,True
CLI01907,Cliente 1907,340.508.927-XX,39,PE,7176.42,Básico,App Store,742,2024-06-22 23:38:17,False,,True
CLI01908,Cliente 1908,976.405.356-XX,65,PR,8615.12,Básico,Parceiro,710,2023-11-21 18:19:21,True,2024-06-05 18:19:21,True
CLI01909,Cliente 1909,775.542.619-XX,48,RJ,1103.81,Profissional,Google Ads,561,2024-07-26 05:55:45,False,,True
CLI01910,Cliente 1910,842.273.627-XX,33,RJ,7224.03,Premium,Orgânico,617,2023-01-22 10:53:50,False,,True
CLI01911,Cliente 1911,227.111.757-XX,21,RJ,3730.61,Profissional,App Store,568,2023-05-21 00:20:03,False,,True
CLI01912,Cliente 1912,042.985.144-XX,49,SP,1792.67,Básico,Parceiro,590,2023-04-04 17:51:43,True,2023-07-27 17:51:43,True
CLI01913,Cliente 1913,052.169.039-XX,54,MG,2286.84,Básico,App Store,728,2023-11-10 21:52:14,False,,True
CLI01914,Cliente 1914,698.014.264-XX,29,PR,3201.36,Profissional,Indicação,775,2023-05-20 03:59:35,True,2023-09-19 03:59:35,True
CLI01915,Cliente 1915,017.703.163-XX,21,SP,4717.45,Básico,Parceiro,532,2023-03-02 03:26:24,False,,True
CLI01916,Cliente 1916,004.933.267-XX,20,SC,2645.36,Básico,App Store,722,2024-08-27 16:53:43,False,,True
CLI01917,Cliente 1917,172.947.638-XX,42,SP,2594.05,Básico,Google Ads,624,2023-08-06 05:17:44,False,,False
CLI01918,Cliente 1918,540.259.985-XX,54,RJ,16856.92,Profissional,Google Ads,667,2023-06-22 15:49:50,True,2024-02-10 15:49:50,True
CLI01919,Cliente 1919,327.272.812-XX,32,SP,10553.35,Básico,Parceiro,554,2024-04-13 20:21:03,False,,True
CLI01920,Cliente 1920,504.960.266-XX,70,BA,6751.43,Profissional,Orgânico,697,2023-04-02 13:18:39,False,,True
CLI01921,Cliente 1921,728.453.974-XX,39,PR,2395.29,Básico,Orgânico,694,2024-05-16 16:06:24,False,,True
CLI01922,Cliente 1922,708.864.067-XX,55,SP,4659.45,Básico,App Store,567,2024-05-01 16:42:15,False,,True
CLI01923,Cliente 1923,020.801.929-XX,44,RJ,12652.18,Básico,Instagram,475,2024-08-08 06:57:15,False,,False
CLI01924,Cliente 1924,439.044.890-XX,67,RS,6979.37,Básico,Instagram,617,2023-05-25 14:28:28,True,2023-12-31 14:28:28,True
CLI01925,Cliente 1925,333.202.351-XX,28,SP,16573.83,Profissional,Orgânico,621,2023-05-15 15:31:44,False,,False
CLI01926,Cliente 1926,550.193.545-XX,41,MG,4850.17,Básico,Orgânico,729,2024-09-20 19:48:17,False,,True
CLI01927,Cliente 1927,988.843.933-XX,20,SC,2199.37,Básico,App Store,591,2024-06-14 11:07:04,True,2025-02-06 11:07:04,True
CLI01928,Cliente 1928,629.620.805-XX,36,GO,6287.02,Básico,Instagram,629,2023-05-06 23:38:58,False,,True
CLI01929,Cliente 1929,312.441.290-XX,52,BA,6009.11,Profissional,Orgânico,717,2024-07-29 02:24:32,False,,True
CLI01930,Cliente 1930,599.920.123-XX,66,MG,3938.38,Básico,Orgânico,621,2023-09-16 21:54:12,False,,True
CLI01931,Cliente 1931,495.421.062-XX,30,PR,5342.57,Profissional,Google Ads,729,2023-11-08 20:17:17,True,2024-07-30 20:17:17,True
CLI01932,Cliente 1932,937.591.922-XX,35,PR,6994.3,Básico,Orgânico,453,2024-11-04 09:23:04,False,,True
CLI01933,Cliente 1933,536.264.752-XX,62,MG,5122.33,Básico,Indicação,683,2023-03-01 00:59:41,True,2023-12-02 00:59:41,True
CLI01934,Cliente 1934,461.209.617-XX,58,SP,9275.7,Premium,Parceiro,561,2024-01-31 02:46:46,False,,True
CLI01935,Cliente 1935,284.524.032-XX,19,CE,3902.63,Básico,Google Ads,589,2023-06-27 12:49:41,True,2024-05-25 12:49:41,True
CLI01936,Cliente 1936,550.514.321-XX,40,RJ,4109.27,Profissional,App Store,546,2023-02-18 18:34:34,False,,True
CLI01937,Cliente 1937,087.797.247-XX,37,GO,6054.85,Profissional,Parceiro,730,2023-03-23 14:35:58,False,,True
CLI01938,Cliente 1938,422.188.345-XX,41,SP,2597.74,Profissional,Orgânico,585,2023-04-09 12:39:06,False,,True
CLI01939,Cliente 1939,048.770.676-XX,68,RJ,2066.57,Profissional,Parceiro,703,2024-02-24 04:44:55,True,2024-06-25 04:44:55,True
CLI01940,Cliente 1940,299.865.159-XX,31,PR,4984.47,Profissional,Instagram,848,2023-06-04 00:06:00,False,,True
CLI01941,Cliente 1941,846.408.585-XX,39,SP,4224.22,Premium,Instagram,573,2023-05-09 21:08:37,False,,True
CLI01942,Cliente 1942,825.672.620-XX,30,SP,3298.99,Básico,Indicação,639,2024-02-16 23:27:44,False,,True
CLI01943,Cliente 1943,925.435.519-XX,43,SP,10741.32,Premium,Orgânico,541,2023-07-26 16:56:19,False,,True
CLI01944,Cliente 1944,018.256.247-XX,28,SP,3409.36,Básico,Orgânico,669,2024-03-07 10:19:21,True,2024-10-02 10:19:21,True
CLI01945,Cliente 1945,420.122.341-XX,30,SP,3861.49,Básico,Indicação,522,2023-11-16 09:07:17,False,,True
CLI01946,Cliente 1946,096.627.026-XX,29,PE,1912.98,Premium,Indicação,582,2024-03-21 08:54:26,False,,True
CLI01947,Cliente 1947,095.632.174-XX,71,SP,5156.17,Básico,Parceiro,688,2023-07-23 17:10:57,False,,True
CLI01948,Cliente 1948,019.335.389-XX,63,SP,1375.08,Básico,Indicação,621,2023-01-15 13:46:07,True,2023-03-24 13:46:07,True
CLI01949,Cliente 1949,119.360.060-XX,37,RS,20161.92,Profissional,Orgânico,461,2023-05-05 12:37:14,False,,True
CLI01950,Cliente 1950,056.461.607-XX,47,MG,5669.76,Profissional,Parceiro,549,2023-04-22 12:16:02,False,,True
CLI01951,Cliente 1951,385.009.537-XX,26,SP,6473.73,Profissional,Instagram,614,2024-11-06 23:43:27,False,,True
CLI01952,Cliente 1952,231.336.109-XX,45,SC,10153.14,Básico,Orgânico,647,2023-07-30 18:49:55,True,2024-04-02 18:49:55,True
CLI01953,Cliente 1953,423.165.441-XX,23,RJ,4406.77,Profissional,App Store,633,2024-07-07 10:55:08,False,,True
CLI01954,Cliente 1954,685.760.634-XX,47,MG,9585.43,Básico,Orgânico,701,2023-06-02 17:24:01,True,2024-02-27 17:24:01,True
CLI01955,Cliente 1955,461.755.188-XX,57,MG,4818.34,Profissional,Parceiro,589,2023-05-20 20:34:32,False,,True
CLI01956,Cliente 1956,999.324.202-XX,71,RS,7382.09,Básico,Instagram,730,2023-03-09 05:16:19,False,,True
CLI01957,Cliente 1957,417.234.565-XX,46,SC,2227.72,Premium,Parceiro,640,2023-06-20 06:02:51,False,,True
CLI01958,Cliente 1958,479.025.485-XX,70,SP,3918.91,Básico,App Store,811,2024-01-25 03:00:10,False,,True
CLI01959,Cliente 1959,689.047.238-XX,71,RJ,4543.52,Básico,Parceiro,520,2023-10-21 23:45:26,False,,True
CLI01960,Cliente 1960,095.385.574-XX,35,RJ,7732.18,Profissional,Indicação,626,2024-07-02 10:37:02,True,2024-08-07 10:37:02,True
CLI01961,Cliente 1961,990.093.781-XX,64,RJ,747.62,Básico,Google Ads,633,2023-10-31 13:18:59,True,2024-05-12 13:18:59,True
CLI01962,Cliente 1962,614.378.844-XX,21,SP,1044.14,Básico,Instagram,550,2023-11-28 22:12:52,False,,True
CLI01963,Cliente 1963,187.564.672-XX,43,BA,15605.45,Básico,Google Ads,517,2023-02-09 18:59:02,False,,True
CLI01964,Cliente 1964,815.418.589-XX,66,RJ,1935.61,Profissional,App Store,481,2023-10-29 03:14:29,False,,True
CLI01965,Cliente 1965,291.084.507-XX,27,SP,4803.69,Básico,Parceiro,621,2023-02-16 10:56:52,False,,True
CLI01966,Cliente 1966,435.660.503-XX,53,RJ,8707.2,Profissional,Instagram,744,2024-10-12 14:30:58,False,,True
CLI01967,Cliente 1967,983.306.773-XX,35,PR,2207.36,Básico,Instagram,704,2023-12-12 00:37:09,False,,False
CLI01968,Cliente 1968,182.226.679-XX,48,SP,7101.66,Básico,Parceiro,574,2023-11-11 05:23:12,False,,True
CLI01969,Cliente 1969,878.865.385-XX,23,PE,3079.64,Profissional,Google Ads,608,2024-08-25 19:34:51,False,,True
CLI01970,Cliente 1970,396.342.898-XX,70,PE,4980.06,Premium,App Store,879,2024-09-19 20:30:55,True,2025-06-17 20:30:55,True
CLI01971,Cliente 1971,550.492.217-XX,19,SP,9883.75,Profissional,Parceiro,761,2023-11-07 12:54:15,False,,False
CLI01972,Cliente 1972,186.706.632-XX,72,SP,14562.16,Básico,Instagram,697,2024-05-18 05:56:57,False,,True
CLI01973,Cliente 1973,290.739.928-XX,22,RJ,2050.3,Profissional,Instagram,470,2024-08-15 06:42:45,False,,True
CLI01974,Cliente 1974,827.182.653-XX,61,RJ,2757.06,Profissional,Indicação,431,2023-03-04 05:01:30,False,,True
CLI01975,Cliente 1975,864.942.694-XX,47,MG,4554.08,Básico,App Store,471,2023-07-01 06:31:34,True,2023-08-03 06:31:34,True
CLI01976,Cliente 1976,831.354.901-XX,63,MG,6156.93,Profissional,Instagram,583,2023-06-10 04:43:10,False,,True
CLI01977,Cliente 1977,670.692.195-XX,54,SP,2616.88,Premium,Parceiro,751,2024-08-25 00:40:36,False,,True
CLI01978,Cliente 1978,982.438.843-XX,30,CE,2448.26,Profissional,Orgânico,737,2023-12-08 03:04:48,True,2024-05-18 03:04:48,True
CLI01979,Cliente 1979,178.167.806-XX,27,GO,5706.16,Profissional,Indicação,581,2024-06-25 16:00:26,False,,True
CLI01980,Cliente 1980,158.901.649-XX,35,CE,9634.37,Profissional,Instagram,589,2024-05-12 19:06:48,False,,True
CLI01981,Cliente 1981,815.037.017-XX,27,PE,19810.36,Básico,Google Ads,605,2024-05-26 05:10:26,False,,False
CLI01982,Cliente 1982,407.030.880-XX,27,BA,13043.28,Profissional,Indicação,615,2024-04-10 07:36:21,False,,True
CLI01983,Cliente 1983,628.296.824-XX,72,SP,2883.28,Básico,Orgânico,630,2024-11-28 16:40:18,True,2025-03-19 16:40:18,True
CLI01984,Cliente 1984,007.288.959-XX,51,SP,7953.42,Profissional,App Store,689,2024-10-16 08:21:21,False,,True
CLI01985,Cliente 1985,116.806.919-XX,47,SC,5645.44,Básico,App Store,827,2024-05-17 10:04:50,False,,True
CLI01986,Cliente 1986,662.080.820-XX,72,SC,8328.25,Básico,Google Ads,536,2023-10-26 22:39:15,True,2024-07-23 22:39:15,True
CLI01987,Cliente 1987,634.443.596-XX,47,SP,2641.83,Básico,Google Ads,868,2023-04-04 05:50:10,True,2023-08-01 05:50:10,True
CLI01988,Cliente 1988,701.204.242-XX,59,CE,5219.59,Básico,Instagram,624,2023-05-23 19:46:46,True,2024-03-15 19:46:46,True
CLI01989,Cliente 1989,091.237.530-XX,31,MG,10968.64,Básico,Orgânico,608,2023-10-18 10:39:12,False,,True
CLI01990,Cliente 1990,039.670.243-XX,54,SP,3367.65,Premium,Google Ads,561,2023-07-26 19:26:54,False,,True
CLI01991,Cliente 1991,405.536.481-XX,72,RJ,1687.94,Profissional,App Store,701,2023-04-14 06:30:34,False,,True
CLI01992,Cliente 1992,403.648.821-XX,46,SP,2898.71,Profissional,Indicação,711,2024-09-25 03:32:40,False,,True
CLI01993,Cliente 1993,738.546.623-XX,54,RJ,8567.7,Básico,Orgânico,603,2024-07-10 19:02:43,False,,True
CLI01994,Cliente 1994,799.864.912-XX,45,PE,10504.05,Profissional,Indicação,629,2023-06-29 06:49:00,True,2024-02-20 06:49:00,True
CLI01995,Cliente 1995,220.429.862-XX,54,MG,5030.23,Básico,Google Ads,744,2023-08-30 02:29:52,False,,True
CLI01996,Cliente 1996,066.617.996-XX,54,SP,8734.41,Profissional,Indicação,556,2023-11-16 00:32:34,False,,True
CLI01997,Cliente 1997,992.998.335-XX,40,SP,3547.32,Básico,Orgânico,801,2024-11-24 06:09:27,False,,True
CLI01998,Cliente 1998,688.777.925-XX,48,PR,3408.59,Básico,Instagram,666,2024-07-24 17:44:11,False,,True
CLI01999,Cliente 1999,348.208.493-XX,18,SP,9864.77,Premium,Orgânico,597,2023-12-03 23:08:47,False,,True
CLI02000,Cliente 2000,391.226.000-XX,56,BA,2241.92,Básico,App Store,677,2023-06-05 10:55:06,False,,True
CLI02001,Cliente 2001,629.143.049-XX,37,MG,5076.3,Premium,Google Ads,490,2023-08-13 22:24:08,True,2024-05-07 22:24:08,False
CLI02002,Cliente 2002,975.287.209-XX,25,SP,6279.09,Profissional,Orgânico,760,2023-08-22 10:04:48,True,2024-06-11 10:04:48,True
CLI02003,Cliente 2003,642.240.592-XX,59,GO,4071.48,Premium,Parceiro,618,2023-12-04 16:51:47,False,,False
CLI02004,Cliente 2004,309.766.919-XX,32,MG,4860.44,Básico,Parceiro,452,2023-05-22 20:52:11,False,,True
CLI02005,Cliente 2005,980.568.201-XX,57,MG,18469.6,Profissional,Indicação,659,2024-03-09 22:54:36,False,,True
CLI02006,Cliente 2006,079.661.869-XX,33,RS,13442.19,Premium,Instagram,510,2023-10-11 02:41:08,False,,True
CLI02007,Cliente 2007,404.347.412-XX,27,SP,13878.6,Básico,Indicação,820,2024-01-09 01:17:23,False,,True
CLI02008,Cliente 2008,956.100.777-XX,60,BA,3064.92,Profissional,App Store,532,2023-02-26 08:17:31,False,,True
CLI02009,Cliente 2009,503.619.202-XX,22,PR,4480.89,Profissional,Instagram,555,2023-05-12 16:47:42,False,,True
CLI02010,Cliente 2010,991.938.733-XX,57,SP,13434.38,Profissional,Parceiro,633,2024-10-09 06:19:20,False,,True
CLI02011,Cliente 2011,444.748.904-XX,37,SC,8540.85,Profissional,Google Ads,592,2023-05-28 11:34:10,False,,True
CLI02012,Cliente 2012,862.351.076-XX,46,SP,10371.35,Básico,Instagram,752,2023-01-20 22:34:25,False,,True
CLI02013,Cliente 2013,708.517.328-XX,66,RJ,10747.62,Profissional,Orgânico,524,2024-08-26 19:38:24,False,,True
CLI02014,Cliente 2014,340.918.580-XX,35,RJ,3696.23,Profissional,Instagram,566,2023-03-02 22:32:40,False,,True
CLI02015,Cliente 2015,574.496.539-XX,65,CE,1924.14,Profissional,Indicação,737,2024-02-28 00:14:53,True,2024-05-16 00:14:53,True
CLI02016,Cliente 2016,700.409.304-XX,21,SP,3259.99,Básico,Orgânico,596,2023-11-06 10:11:10,False,,True
CLI02017,Cliente 2017,039.822.180-XX,25,MG,37288.11,Básico,Indicação,731,2023-08-31 03:35:41,False,,True
CLI02018,Cliente 2018,203.858.864-XX,42,MG,6002.97,Básico,Indicação,667,2024-04-02 03:40:19,False,,True
CLI02019,Cliente 2019,880.265.295-XX,65,SP,16410.8,Básico,Orgânico,524,2024-06-22 13:24:45,True,2025-03-06 13:24:45,True
CLI02020,Cliente 2020,933.356.230-XX,36,SP,3600.46,Profissional,Indicação,856,2023-10-24 19:32:28,False,,True
CLI02021,Cliente 2021,880.670.898-XX,47,MG,2962.93,Básico,Instagram,751,2024-04-14 20:10:45,True,2024-05-24 20:10:45,True
CLI02022,Cliente 2022,991.843.113-XX,56,RS,5357.48,Básico,Google Ads,811,2023-02-03 01:22:41,True,2023-05-04 01:22:41,True
CLI02023,Cliente 2023,115.848.580-XX,69,SP,3571.4,Básico,Orgânico,603,2023-04-23 19:49:55,False,,True
CLI02024,Cliente 2024,196.047.220-XX,43,MG,4231.81,Básico,Instagram,847,2024-09-13 15:27:55,True,2024-12-13 15:27:55,True
CLI02025,Cliente 2025,774.544.708-XX,48,SP,5078.03,Profissional,App Store,560,2024-04-11 12:21:45,False,,True
CLI02026,Cliente 2026,317.146.199-XX,67,PR,5928.77,Profissional,Indicação,752,2024-06-11 07:49:45,True,2025-06-03 07:49:45,True
CLI02027,Cliente 2027,766.262.359-XX,54,RJ,16318.66,Profissional,Indicação,556,2023-07-09 10:16:07,False,,True
CLI02028,Cliente 2028,261.840.257-XX,41,MG,3926.35,Básico,App Store,708,2023-01-03 03:44:56,True,2023-02-08 03:44:56,True
CLI02029,Cliente 2029,686.050.630-XX,18,RS,4392.54,Profissional,Orgânico,773,2023-12-15 07:14:09,False,,True
CLI02030,Cliente 2030,502.816.409-XX,45,MG,5308.53,Profissional,App Store,579,2023-07-05 09:48:08,False,,True
CLI02031,Cliente 2031,909.120.302-XX,18,SP,5218.43,Básico,App Store,709,2023-04-04 17:41:41,False,,True
CLI02032,Cliente 2032,375.979.531-XX,56,RS,8253.18,Básico,Indicação,742,2023-01-19 02:26:44,True,2023-05-09 02:26:44,True
CLI02033,Cliente 2033,009.860.275-XX,29,RS,4617.76,Básico,Instagram,933,2024-10-02 07:33:13,False,,True
CLI02034,Cliente 2034,449.205.489-XX,36,RJ,11684.05,Básico,Instagram,425,2024-01-18 22:07:27,False,,True
CLI02035,Cliente 2035,118.081.896-XX,39,SP,11876.17,Profissional,Indicação,547,2023-08-10 14:37:30,False,,True
CLI02036,Cliente 2036,566.229.521-XX,51,PE,4464.69,Básico,Parceiro,620,2023-09-30 03:45:40,True,2024-03-22 03:45:40,True
CLI02037,Cliente 2037,660.361.624-XX,21,MG,1285.76,Premium,Orgânico,758,2024-01-20 12:14:37,False,,True
CLI02038,Cliente 2038,266.023.515-XX,46,RS,3691.53,Profissional,App Store,747,2023-01-24 16:15:03,True,2023-10-10 16:15:03,True
CLI02039,Cliente 2039,301.731.671-XX,22,GO,5373.68,Premium,Indicação,629,2023-01-22 02:32:38,False,,True
CLI02040,Cliente 2040,905.224.413-XX,40,GO,2334.79,Básico,Parceiro,639,2023-02-11 22:02:50,False,,True
CLI02041,Cliente 2041,406.453.157-XX,37,BA,6159.88,Premium,Instagram,591,2023-09-11 12:29:09,False,,True
CLI02042,Cliente 2042,918.986.646-XX,64,RS,3909.61,Profissional,Orgânico,649,2023-09-06 00:31:01,False,,True
CLI02043,Cliente 2043,183.359.748-XX,39,RS,4750.13,Profissional,Parceiro,543,2023-11-30 17:54:45,False,,True
CLI02044,Cliente 2044,702.377.184-XX,18,CE,2324.49,Básico,Google Ads,509,2024-02-29 19:40:29,False,,True
CLI02045,Cliente 2045,922.095.673-XX,69,PE,7677.77,Básico,Instagram,687,2023-01-05 15:27:35,False,,True
CLI02046,Cliente 2046,732.396.440-XX,70,RJ,5708.81,Básico,App Store,357,2024-10-22 10:54:21,True,2025-09-26 10:54:21,True
CLI02047,Cliente 2047,267.699.242-XX,26,SP,3721.75,Premium,Google Ads,522,2024-03-11 11:39:54,False,,True
CLI02048,Cliente 2048,238.520.232-XX,57,GO,5224.28,Profissional,Orgânico,686,2023-07-03 21:28:19,False,,False
CLI02049,Cliente 2049,016.933.284-XX,34,SP,24154.72,Profissional,Parceiro,792,2023-03-14 22:48:33,False,,True
CLI02050,Cliente 2050,199.829.075-XX,37,PR,6497.4,Básico,Orgânico,750,2023-06-14 23:45:18,False,,True
CLI02051,Cliente 2051,452.607.569-XX,23,BA,6613.38,Profissional,Parceiro,456,2024-10-31 13:10:28,False,,True
CLI02052,Cliente 2052,100.643.322-XX,22,SP,1629.55,Básico,Orgânico,680,2024-04-28 09:10:44,True,2024-09-18 09:10:44,True
CLI02053,Cliente 2053,227.777.331-XX,58,SC,5655.13,Premium,Parceiro,789,2023-12-02 22:18:32,False,,True
CLI02054,Cliente 2054,066.470.703-XX,50,SP,1731.57,Profissional,Parceiro,687,2024-07-17 21:11:02,False,,True
CLI02055,Cliente 2055,059.529.842-XX,33,RJ,17527.81,Profissional,Indicação,491,2023-02-10 16:03:36,False,,True
CLI02056,Cliente 2056,740.274.067-XX,64,SP,4512.25,Profissional,Indicação,565,2023-03-07 21:03:14,False,,True
CLI02057,Cliente 2057,625.906.200-XX,50,SP,6430.18,Básico,App Store,688,2023-10-12 22:05:34,True,2024-06-30 22:05:34,True
CLI02058,Cliente 2058,564.614.974-XX,30,CE,4362.38,Profissional,Parceiro,654,2023-11-11 10:43:36,False,,True
CLI02059,Cliente 2059,183.997.984-XX,59,PR,1689.75,Básico,Orgânico,586,2024-01-13 06:07:36,False,,True
CLI02060,Cliente 2060,860.995.504-XX,68,SC,7235.2,Básico,Parceiro,581,2024-04-09 14:27:11,True,2025-03-11 14:27:11,True
CLI02061,Cliente 2061,664.322.394-XX,60,PE,14143.38,Profissional,Indicação,629,2024-09-13 17:12:10,False,,True
CLI02062,Cliente 2062,981.159.485-XX,26,SP,4415.21,Básico,Instagram,578,2023-03-20 18:46:43,True,2024-01-24 18:46:43,True
CLI02063,Cliente 2063,276.223.984-XX,18,MG,3065.78,Profissional,Instagram,689,2023-01-13 15:32:56,False,,True
CLI02064,Cliente 2064,256.787.188-XX,29,SP,4226.2,Profissional,Orgânico,696,2023-08-22 03:35:49,False,,True
CLI02065,Cliente 2065,870.584.168-XX,31,SP,2538.24,Básico,Parceiro,737,2023-04-11 00:24:25,False,,False
CLI02066,Cliente 2066,349.564.799-XX,22,SP,4254.29,Premium,Instagram,680,2024-06-25 18:52:22,False,,True
CLI02067,Cliente 2067,586.794.963-XX,35,SP,2124.96,Básico,Parceiro,815,2024-11-06 15:00:02,False,,True
CLI02068,Cliente 2068,972.361.080-XX,33,SP,6296.15,Profissional,Parceiro,691,2024-02-25 15:43:12,False,,True
CLI02069,Cliente 2069,201.655.578-XX,44,MG,3310.88,Profissional,Orgânico,578,2023-04-20 07:00:12,True,2023-12-11 07:00:12,True
CLI02070,Cliente 2070,865.557.512-XX,39,SP,4265.26,Profissional,Instagram,666,2023-08-04 18:15:05,False,,True
CLI02071,Cliente 2071,687.586.824-XX,35,SC,5102.01,Básico,Orgânico,493,2023-12-01 17:33:12,True,2024-01-26 17:33:12,True
CLI02072,Cliente 2072,545.122.444-XX,22,RJ,2774.07,Profissional,Indicação,769,2023-10-05 14:40:01,False,,False
CLI02073,Cliente 2073,402.338.686-XX,55,SP,3081.25,Profissional,Indicação,795,2024-02-02 21:49:04,False,,False
CLI02074,Cliente 2074,701.703.630-XX,32,CE,2954.97,Básico,Indicação,544,2024-08-25 08:57:18,False,,True
CLI02075,Cliente 2075,238.602.050-XX,69,RJ,22098.6,Profissional,Indicação,595,2023-08-20 16:41:49,False,,True
CLI02076,Cliente 2076,413.490.961-XX,52,BA,8357.44,Básico,Parceiro,504,2024-07-25 13:52:51,True,2025-07-01 13:52:51,True
